PODD,270.2238329569499,11.30176331971344,1.4956867194508625,1.2465928533415487,0.36666666666666664
POET,4.820499988396962,0.892762434269806,4.4324448506045675,5.70743079737205,0.6166666666666667
POLA,2.944333322842916,0.255175542786682,4.800319145263608,7.691744049343539,0.5666666666666667
POOL,342.7212290445963,9.75728723553921,1.194515814324294,0.8568545413383936,0.25
POR,42.820624415079756,1.344773892312735,0.9881582233218023,0.687897369345169,0.16666666666666666
POST,111.22866694132487,3.5525372898076357,1.1062421633715722,0.7487448990752195,0.21666666666666667
POWI,61.085615221659346,2.2570971331496046,1.7401591827701166,1.3015530268913684,0.43333333333333335
POWL,218.5423110961914,37.96736250437078,2.6369159016533343,2.3154586742187875,0.5666666666666667
POWW,1.4781666656335195,0.2702498349809176,3.6914174232102486,2.7952411779599,0.6833333333333333
POWWP,20.429944610595705,1.211801006440079,2.2356056264325876,2.1335470866462547,0.5
PPBI,24.311098766326904,1.3111264978148638,1.656827573989798,1.2488240277350486,0.4166666666666667
PPBT,3.418766677379608,0.5200143488156079,3.6985245864717395,4.800685292306001,0.5833333333333334
PPC,49.21566658020019,3.419099541987195,1.7942569044980916,1.5986293044767215,0.38333333333333336
PPG,116.50040473937989,3.644694804206046,1.1409651416846989,0.8726896573100243,0.23333333333333334
PPIH,14.546666638056438,0.9632075553607854,2.7911604227031583,3.3584799937644148,0.55
PPL,33.17512219746907,1.0828319468088234,0.9453471734393488,0.6949974728136665,0.11666666666666667
PPSI,3.779633351167043,0.35413947007387764,2.1882590151067314,1.9355935708484124,0.48333333333333334
PPT,3.551789430777232,0.04504500792606965,0.4762064246484029,0.38694521723098446,0.016666666666666666
PPTA,10.822166697184246,1.4920711458600808,2.9279539824994094,2.085572318248584,0.6833333333333333
PR,14.311500040690104,0.9123811575588208,1.4886562168090018,1.225137158370871,0.3333333333333333
PRA,15.239000002543131,0.574893383968988,1.4569394984909385,1.5789504807204928,0.38333333333333336
PRAA,21.324666595458986,1.332099194880526,1.8541968870605183,1.7075855403210678,0.43333333333333335
PRAX,69.31583290100097,16.28390700325776,3.038004228195407,2.784490899878638,0.6166666666666667
PRCH,5.109166657924652,0.8213317980373082,4.846689191168543,6.054403478118635,0.7833333333333333
PRCT,72.58274955749512,9.254256462968804,2.398718078104438,2.0002809007426325,0.55
