date,X1,XMA1,XMA2,XMSD1,XMSD2,XFD1,XFD2,Z1,Z2,Z3,Z4,Z5,Z6,Z7
2025-03-03 00:00:00-05:00,180.86531958710597,188.88605943178143,201.18613619649452,6.731969030607819,8.785788677907835,-0.5877048040548232,-11.91356357290158,30.0,30.0,15.0,30.0,30.0,2.3076923076923075,10.0
2025-03-04 00:00:00-05:00,182.88744107738603,186.9077710152571,200.120786932099,6.223634290735602,9.205189476407964,2.022121490280057,-12.431553738589514,30.0,30.0,15.0,30.0,30.0,2.3076923076923075,10.0
2025-03-05 00:00:00-05:00,184.0230101980284,184.64857409166768,199.07436388947843,5.924689143358381,9.784438442463754,1.1355691206423728,-9.991065006628872,30.0,30.0,15.0,30.0,30.0,2.3076923076923075,10.0
2025-03-06 00:00:00-05:00,180.845385557828,182.01483616230183,197.63347796072964,4.614896516795693,10.451740317002784,-3.1776246402004062,-0.6076388333327998,30.0,30.0,15.0,30.0,30.0,2.3076923076923075,10.0
2025-03-07 00:00:00-05:00,177.77733668512707,181.27969862109506,196.00432565831832,1.947755375523723,10.979824104033051,-3.0680488727009276,-3.0879829019789042,30.0,30.0,15.0,30.0,30.0,2.3076923076923075,10.0
2025-03-10 00:00:00-04:00,174.21123581357224,179.94888186638835,194.0972564701218,3.27550106132024,11.521672448296002,-3.5661008715548235,-8.676205263813785,30.0,30.0,30.0,30.0,30.0,4.285714285714286,10.0
2025-03-11 00:00:00-04:00,172.65729884153643,177.90285341921842,192.2718689474401,4.242238939323764,11.767836445026692,-1.5539369720358138,-11.365711356491971,30.0,30.0,30.0,30.0,15.0,4.285714285714286,10.0
2025-03-12 00:00:00-04:00,177.43867223078342,176.58598582576943,190.6925229436258,3.8178092690268874,11.641219521476174,4.781373389246994,-3.406713327044571,30.0,30.0,30.0,30.0,15.0,4.285714285714286,10.0
2025-03-13 00:00:00-04:00,173.21511830279633,175.0599323747631,189.03996137138665,2.910665807028326,11.581379149268011,-4.223553927987098,-4.562218382330741,30.0,30.0,30.0,30.0,15.0,4.285714285714286,30.0
2025-03-14 00:00:00-04:00,173.6932492366584,174.24311488506936,187.64888114680735,2.020539581261914,11.46087316066888,0.47813093386207584,-0.5179865769138416,30.0,30.0,30.0,30.0,15.0,3.3333333333333335,30.0
2025-03-17 00:00:00-04:00,176.47242731650775,174.69535318565644,186.20002610613375,1.742989434729817,11.326830876878338,2.779178079849345,3.815128474971317,30.0,30.0,30.0,10.0,15.0,3.3333333333333335,30.0
2025-03-18 00:00:00-04:00,174.5800018310547,175.0798937835601,184.67647189919128,1.7341594155714597,10.845090722051284,-1.8924254854530602,-2.8586703997287373,30.0,30.0,30.0,5.0,15.0,3.3333333333333335,30.0
2025-03-19 00:00:00-04:00,175.72999572753906,174.73815848291125,183.3722869343266,1.5002911851850025,10.120245705941905,1.149993896484375,2.5148774247427355,30.0,30.0,30.0,15.0,15.0,2.3076923076923075,30.0
2025-03-20 00:00:00-04:00,178.6699981689453,175.82913445614105,182.3276641637821,1.839870127689472,9.380766653225178,2.94000244140625,4.97674893228691,30.0,30.0,30.0,15.0,30.0,2.3076923076923075,30.0
2025-03-21 00:00:00-04:00,177.1999969482422,176.53048399845778,181.09249713452942,1.6422825641214185,8.70172962205244,-1.470001220703125,0.7275696317344398,30.0,30.0,30.0,15.0,30.0,3.0,30.0
2025-03-24 00:00:00-04:00,182.92999267578125,177.8219970703125,180.33807288853467,2.695749554715185,7.498793498780754,5.7299957275390625,8.349990844726562,30.0,30.0,30.0,30.0,30.0,3.0,30.0
2025-03-25 00:00:00-04:00,182.50999450683594,179.40799560546876,179.8246284558761,3.1727759972985834,6.501470319406546,-0.4199981689453125,6.779998779296875,30.0,30.0,30.0,30.0,30.0,3.0,30.0
2025-03-26 00:00:00-04:00,179.5500030517578,180.1719970703125,179.03617886766523,2.613785474228304,5.887442799427549,-2.959991455078125,0.8800048828125,30.0,30.0,30.0,30.0,30.0,3.0,30.0
2025-03-27 00:00:00-04:00,171.61000061035156,178.75999755859374,177.9159751379499,3.7779679997109588,5.0138798153554,-7.94000244140625,-5.589996337890625,30.0,30.0,30.0,30.0,30.0,3.0,30.0
2025-03-28 00:00:00-04:00,168.6300048828125,177.0459991455078,177.27482416253252,5.340809286502437,4.1589461262324905,-2.9799957275390625,-14.29998779296875,30.0,30.0,30.0,30.0,30.0,3.0,30.0
2025-03-31 00:00:00-04:00,166.1300048828125,173.68600158691407,176.53805842731785,6.713479092989412,4.705112791286977,-2.5,-16.379989624023438,30.0,30.0,30.0,15.0,30.0,3.0,30.0
2025-04-01 00:00:00-04:00,168.8699951171875,170.95800170898437,175.83718612930792,6.03522435944729,4.894435780250201,2.739990234375,-10.680007934570312,30.0,30.0,30.0,15.0,30.0,3.0,30.0
2025-04-02 00:00:00-04:00,171.75,169.39800109863282,175.2235356194065,4.239874241242831,4.739077696930807,2.8800048828125,0.1399993896484375,30.0,30.0,30.0,15.0,30.0,6.0,30.0
2025-04-03 00:00:00-04:00,161.8000030517578,167.43600158691407,174.27126649410297,3.4176314176807763,5.207609467158703,-9.949996948242188,-6.8300018310546875,30.0,30.0,30.0,15.0,30.0,6.0,30.0
2025-04-04 00:00:00-04:00,151.30999755859375,163.9720001220703,172.94789953777632,6.736336072675401,7.0049516320703455,-10.490005493164062,-14.82000732421875,30.0,30.0,30.0,15.0,30.0,6.0,30.0
2025-04-07 00:00:00-04:00,153.75,161.49599914550782,171.9248377470977,7.541694186593519,8.045265908318482,2.44000244140625,-15.1199951171875,15.0,30.0,30.0,15.0,30.0,6.0,30.0
2025-04-08 00:00:00-04:00,152.61000061035156,158.24400024414064,170.92247283553849,8.053660739955252,9.022648022897984,-1.1399993896484375,-19.139999389648438,15.0,30.0,30.0,30.0,30.0,6.0,30.0
2025-04-09 00:00:00-04:00,160.6199951171875,156.01799926757812,170.08153897985866,7.068474946094394,9.278218552928141,8.009994506835938,-1.1800079345703125,15.0,15.0,30.0,30.0,30.0,6.0,30.0
2025-04-10 00:00:00-04:00,156.0,154.85799865722657,169.22078306471886,3.9482856861197937,9.624100668754116,-4.6199951171875,4.69000244140625,15.0,15.0,30.0,30.0,30.0,6.0,30.0
2025-04-11 00:00:00-04:00,158.00999450683594,156.197998046875,168.43662032822772,3.20555429009634,9.879250875394149,2.0099945068359375,4.2599945068359375,15.0,15.0,30.0,30.0,30.0,6.0,6.0
2025-04-14 00:00:00-04:00,158.58999633789062,157.16599731445314,167.54249877929686,2.784213205722487,10.037107996353132,0.5800018310546875,5.9799957275390625,15.0,15.0,30.0,30.0,30.0,6.0,6.0
2025-04-15 00:00:00-04:00,158.25,158.29399719238282,166.72599868774415,2.508853629021247,10.05202318101935,-0.339996337890625,-2.3699951171875,30.0,15.0,30.0,30.0,30.0,6.0,6.0
2025-04-16 00:00:00-04:00,153.5399932861328,156.87799682617188,165.61649856567382,2.2239863803989293,10.3019872866038,-4.7100067138671875,-2.4600067138671875,30.0,30.0,30.0,30.0,30.0,6.0,6.0
2025-04-17 00:00:00-04:00,157.5,157.17799682617186,164.55799865722656,1.7478704409353523,10.221541426506011,3.9600067138671875,-0.5099945068359375,30.0,30.0,30.0,30.0,30.0,6.0,15.0
2025-04-21 00:00:00-04:00,150.27999877929688,155.63199768066406,163.2119987487793,3.0774960126327677,10.23199097467868,-7.220001220703125,-8.30999755859375,30.0,30.0,30.0,30.0,30.0,6.0,15.0
2025-04-22 00:00:00-04:00,152.60000610351562,154.43399963378906,161.69549942016602,3.156324609999645,10.046253667034879,2.32000732421875,-5.649993896484375,30.0,30.0,30.0,30.0,30.0,2.7272727272727275,15.0
2025-04-23 00:00:00-04:00,160.3800048828125,154.86000061035156,160.58899993896483,3.5318362027003545,8.97532991460334,7.779998779296875,6.8400115966796875,30.0,30.0,30.0,30.0,30.0,2.7272727272727275,15.0
2025-04-24 00:00:00-04:00,164.5500030517578,157.06200256347657,159.83899993896483,4.890692600123747,7.712026141270166,4.1699981689453125,7.0500030517578125,30.0,30.0,30.0,30.0,30.0,2.7272727272727275,15.0
2025-04-25 00:00:00-04:00,165.91000366210938,158.74400329589844,159.55400009155272,5.7505853286115975,6.597480616973396,1.3600006103515625,15.6300048828125,30.0,30.0,30.0,30.0,30.0,5.0,15.0
2025-04-28 00:00:00-04:00,165.32000732421875,161.75200500488282,159.38850021362305,6.233809612553994,6.20022872532502,-0.589996337890625,12.720001220703125,30.0,30.0,30.0,30.0,30.0,5.0,30.0
2025-04-29 00:00:00-04:00,166.0,164.4320037841797,159.38199996948242,4.804992876263165,6.045822980788919,0.67999267578125,5.6199951171875,30.0,30.0,30.0,15.0,30.0,5.0,30.0
2025-04-30 00:00:00-04:00,166.9199981689453,165.74000244140626,159.2845001220703,2.122211701338691,6.088005033696082,0.9199981689453125,2.3699951171875,30.0,30.0,30.0,15.0,15.0,5.0,30.0
2025-05-01 00:00:00-04:00,174.77999877929688,167.78600158691407,159.43600006103514,3.4443833910177584,6.6171140409288505,7.8600006103515625,8.8699951171875,30.0,30.0,30.0,15.0,15.0,5.0,30.0
2025-05-02 00:00:00-04:00,180.64999389648438,170.73399963378907,160.37849960327148,5.778670137528851,7.570933230097034,5.8699951171875,15.329986572265625,30.0,30.0,30.0,15.0,15.0,5.0,30.0
2025-05-05 00:00:00-04:00,180.0800018310547,173.68599853515624,161.81699981689454,6.503275088975036,8.650463998452537,-0.5699920654296875,14.080001831054688,30.0,30.0,30.0,15.0,30.0,5.0,30.0
2025-05-06 00:00:00-04:00,174.74000549316406,175.43399963378906,162.86650009155272,5.720670940676512,8.797598384330136,-5.339996337890625,7.82000732421875,30.0,30.0,30.0,15.0,30.0,5.0,30.0
2025-05-07 00:00:00-04:00,175.97999572753906,177.24599914550782,164.0349998474121,4.517335588947916,9.02371102357511,1.239990234375,1.1999969482421875,30.0,30.0,30.0,15.0,30.0,5.0,30.0
2025-05-08 00:00:00-04:00,177.4499969482422,177.77999877929688,164.87649993896486,2.367043070490579,9.147084443598755,1.470001220703125,-3.1999969482421875,30.0,30.0,30.0,15.0,30.0,5.0,30.0
2025-05-09 00:00:00-04:00,180.4600067138672,177.74200134277345,166.0995002746582,2.3131049176309655,9.688183165699389,3.010009765625,0.3800048828125,30.0,30.0,30.0,15.0,30.0,5.0,30.0
2025-05-12 00:00:00-04:00,189.1699981689453,179.56000061035155,167.65750045776366,4.72384556970639,10.647688599935103,8.709991455078125,14.42999267578125,30.0,30.0,30.0,15.0,15.0,5.0,30.0
2025-05-13 00:00:00-04:00,194.27999877929688,183.46799926757814,169.44200057983397,7.236807028641752,11.886774420248354,5.1100006103515625,18.300003051757812,30.0,30.0,30.0,15.0,15.0,5.0,30.0
2025-05-14 00:00:00-04:00,196.22000122070312,187.51600036621093,171.34050064086915,8.02348623200147,12.979766265123812,1.94000244140625,18.770004272460938,30.0,30.0,30.0,6.0,15.0,5.0,30.0
2025-05-15 00:00:00-04:00,194.49000549316406,190.92400207519532,173.38800125122071,7.25590688447229,13.601716236635546,-1.7299957275390625,14.029998779296875,30.0,30.0,30.0,6.0,15.0,5.0,30.0
2025-05-16 00:00:00-04:00,195.0800018310547,193.8480010986328,175.26700134277343,5.461868445129595,13.728823088728582,0.589996337890625,5.910003662109375,30.0,30.0,30.0,6.0,15.0,5.0,30.0
2025-05-19 00:00:00-04:00,193.5,194.71400146484376,177.4280014038086,2.225894354705506,13.756503747085276,-1.5800018310546875,-0.779998779296875,30.0,30.0,30.0,6.0,15.0,5.0,10.0
2025-05-20 00:00:00-04:00,193.72999572753906,194.6040008544922,179.48450088500977,0.9056501370981653,12.956430984025586,0.2299957275390625,-2.4900054931640625,30.0,30.0,30.0,6.0,15.0,10.0,10.0
